199.38	0.15113
200.18	0.14421
200.97	0.15549
201.77	0.15957
202.57	0.15707
203.37	0.14596
204.17	0.14451
204.96	0.15446
205.76	0.15485
206.56	0.16047
207.36	0.14944
208.15	0.15027
208.95	0.15953
209.75	0.15207
210.55	0.14881
211.34	0.16114
212.14	0.15485
212.94	0.14322
213.73	0.14596
214.53	0.15605
215.33	0.15828
216.13	0.15745
216.92	0.15458
217.72	0.14718
218.52	0.15732
219.31	0.14559
220.11	0.14997
220.91	0.14709
221.7	0.15906
222.5	0.149
223.29	0.136
224.09	0.15577
224.89	0.15366
225.68	0.14098
226.48	0.15755
227.28	0.15039
228.07	0.15052
228.87	0.15205
229.66	0.15542
230.46	0.15222
231.26	0.15559
232.05	0.16468
232.85	0.15391
233.64	0.15033
234.44	0.14892
235.23	0.15167
236.03	0.15348
236.82	0.1731
237.62	0.15469
238.41	0.14021
239.21	0.14296
240.01	0.15508
240.8	0.15035
241.6	0.16308
242.39	0.16591
243.18	0.14455
243.98	0.15331
244.77	0.1521
245.57	0.14412
246.36	0.15404
247.16	0.14801
247.95	0.15509
248.75	0.14038
249.54	0.14212
250.34	0.16717
251.13	0.14909
251.93	0.15161
252.72	0.14093
253.51	0.14989
254.31	0.14132
255.1	0.15437
255.9	0.15942
256.69	0.16314
257.48	0.14587
258.28	0.14747
259.07	0.15819
259.86	0.15626
260.66	0.16183
261.45	0.15019
262.24	0.1496
263.04	0.15452
263.83	0.1527
264.62	0.15595
265.42	0.15349
266.21	0.15775
267	0.16023
267.8	0.15233
268.59	0.14975
269.38	0.15084
270.18	0.15678
270.97	0.14396
271.76	0.15887
272.55	0.15542
273.35	0.15081
274.14	0.14303
274.93	0.14653
275.72	0.14723
276.52	0.15033
277.31	0.15018
278.1	0.15109
278.89	0.1494
279.69	0.16557
280.48	0.15012
281.27	0.14692
282.06	0.14438
282.85	0.13608
283.65	0.15572
284.44	0.15221
285.23	0.15567
286.02	0.16433
286.81	0.15582
287.6	0.14674
288.4	0.15727
289.19	0.15501
