199.38	0.65127
200.18	0.66199
200.97	0.65308
201.77	0.6594
202.57	0.64843
203.37	0.6358
204.17	0.65944
204.96	0.66631
205.76	0.65031
206.56	0.64088
207.36	0.64516
208.15	0.65027
208.95	0.64719
209.75	0.65476
210.55	0.64669
211.34	0.64814
212.14	0.64366
212.94	0.63063
213.73	0.62696
214.53	0.65058
215.33	0.64674
216.13	0.65051
216.92	0.64223
217.72	0.65068
218.52	0.63661
219.31	0.65539
220.11	0.64834
220.91	0.64816
221.7	0.6518
222.5	0.64061
223.29	0.64222
224.09	0.65561
224.89	0.6444
225.68	0.66943
226.48	0.64659
227.28	0.65966
228.07	0.6306
228.87	0.65754
229.66	0.64691
230.46	0.65046
231.26	0.65087
232.05	0.65223
232.85	0.64826
233.64	0.649
234.44	0.6614
235.23	0.65819
236.03	0.64293
236.82	0.66087
237.62	0.64408
238.41	0.65117
239.21	0.63432
240.01	0.64227
240.8	0.63789
241.6	0.63732
242.39	0.65202
243.18	0.63313
243.98	0.64255
244.77	0.63648
245.57	0.64594
246.36	0.64929
247.16	0.64875
247.95	0.64935
248.75	0.65
249.54	0.65917
250.34	0.64775
251.13	0.63536
251.93	0.66243
252.72	0.64392
253.51	0.64087
254.31	0.65188
255.1	0.65757
255.9	0.65872
256.69	0.64972
257.48	0.65134
258.28	0.65042
259.07	0.65368
259.86	0.64379
260.66	0.65769
261.45	0.62871
262.24	0.64662
263.04	0.64851
263.83	0.63927
264.62	0.65215
265.42	0.65804
266.21	0.65064
267	0.65521
267.8	0.64777
268.59	0.63568
269.38	0.64994
270.18	0.64908
270.97	0.64469
271.76	0.66078
272.55	0.63574
273.35	0.64474
274.14	0.6417
274.93	0.64098
275.72	0.64743
276.52	0.64033
277.31	0.64502
278.1	0.65168
278.89	0.65812
279.69	0.65318
280.48	0.64583
281.27	0.64474
282.06	0.6481
282.85	0.64994
283.65	0.63247
284.44	0.65825
285.23	0.64399
286.02	0.65658
286.81	0.6536
287.6	0.66631
288.4	0.65988
289.19	0.65158
289.98	0.6489
290.77	0.64563
291.56	0.65738
292.35	0.63017
293.14	0.64949
293.93	0.63686
294.72	0.64528
295.52	0.65401
296.31	0.65626
297.1	0.63923
297.89	0.63831
298.68	0.64635
299.47	0.64042
300.26	0.64719
301.05	0.64934
301.84	0.65694
302.63	0.65985
303.42	0.64178
304.21	0.66105
305	0.65136
305.79	0.64341
306.58	0.64314
307.37	0.65115
308.16	0.64595
308.95	0.64102
309.74	0.64272
310.53	0.65453
311.32	0.65493
312.11	0.65917
312.9	0.6616
313.69	0.64725
314.48	0.64999
315.27	0.63232
316.06	0.65106
316.85	0.66398
317.64	0.64889
318.42	0.64412
319.21	0.63691
320	0.64723
320.79	0.64627
321.58	0.64818
322.37	0.65096
323.16	0.63478
323.95	0.63914
324.73	0.6441
325.52	0.63975
326.31	0.64338
327.1	0.64844
327.89	0.63805
328.68	0.65185
329.47	0.65624
330.25	0.64894
331.04	0.6535
331.83	0.65115
332.62	0.64718
333.41	0.63664
334.19	0.64733
334.98	0.64676
335.77	0.65001
336.56	0.64319
337.34	0.66563
338.13	0.65171
338.92	0.65217
339.71	0.64968
340.49	0.64284
341.28	0.65425
342.07	0.64752
342.85	0.64777
343.64	0.65481
344.43	0.64476
345.22	0.63676
346	0.6364
346.79	0.65938
347.58	0.64854
348.36	0.65697
349.15	0.64023
349.94	0.65243
350.72	0.65812
351.51	0.64864
352.3	0.63842
353.08	0.64906
353.87	0.64558
354.65	0.6651
355.44	0.66184
356.23	0.66364
357.01	0.65931
357.8	0.66091
358.58	0.66358
359.37	0.66436
360.16	0.66227
360.94	0.6726
361.73	0.67814
362.51	0.67209
363.3	0.68775
364.08	0.67809
364.87	0.68337
365.65	0.67782
366.44	0.68397
367.22	0.69043
368.01	0.68805
368.79	0.69121
369.58	0.69854
370.36	0.69702
371.15	0.69395
371.93	0.69611
372.72	0.70111
373.5	0.70767
374.29	0.71094
375.07	0.70991
375.86	0.7061
376.64	0.7083
377.42	0.70776
378.21	0.70966
378.99	0.71112
379.78	0.7077
380.56	0.71176
381.34	0.71496
382.13	0.71396
382.91	0.71496
383.7	0.71388
384.48	0.71277
385.26	0.71796
386.05	0.7188
386.83	0.7173
387.61	0.72258
388.4	0.71808
389.18	0.72067
389.96	0.71914
390.75	0.71811
391.53	0.71932
392.31	0.72217
393.1	0.72048
393.88	0.72302
394.66	0.72396
395.44	0.72365
396.23	0.72272
397.01	0.72586
397.79	0.72669
398.57	0.7273
399.36	0.72958
400.14	0.73034
400.92	0.72891
401.7	0.73222
402.49	0.7301
403.27	0.72763
404.05	0.72785
